dates,adjusted,open,high,low,close,betaYearDay,sigmaDay60,pbr,institutional,foreigners,kodexGBond3Year,vkospi200,wonPerYen,wonPerDollar,dowjones,shanghai,goldFuture,wtiNY,kospi,kospi200IT,logreturn,lrClass
2017-09-07,71400,71600,72800,71200,71400,1.446315,0.000518,2.1,394,1297,55565,14.66,1039.456472,1128.33,21784.78,3365.5,1345.1,49.1,2346.19,2188.45,0.016667052,3
2017-09-08,72600,72000,72800,71500,72600,1.442994,0.000516,2.13,551,939,55610,14.99,1049.175621,1132.69,21797.79,3365.24,1346,47.5,2343.72,2194.62,0.01639381,3
2017-09-11,73800,73600,74200,73200,73800,1.476955,0.000518,2.17,698,489,55630,13.89,1038.730713,1130.97,22057.37,3376.42,1331,48.1,2359.08,2225.15,0.012121361,2
2017-09-12,74700,74800,74900,73500,74700,1.430837,0.000499,2.2,256,1482,55460,13.46,1026.883188,1128.75,22118.86,3379.49,1328,48.2,2365.47,2233.92,0.013298068,2
2017-09-13,75700,75000,77400,74300,75700,1.421124,0.000497,2.23,306,1725,55450,13.4,1021.577852,1129.15,22158.18,3384.15,1323.4,49.3,2360.18,2264.42,0.01442648,3
2017-09-14,76800,76300,76800,75700,76800,1.422564,0.000498,2.26,-221,1085,55460,11.53,1024.500678,1133.61,22203.48,3371.43,1324.7,49.9,2377.66,2301.07,0.005194817,2
2017-09-15,77200,76100,77500,76000,77200,1.421986,0.000498,2.27,281,796,55490,11.12,1019.057912,1131.46,22268.34,3353.62,1320.4,49.9,2386.07,2313.17,0.031870129,3
2017-09-18,79700,78200,80000,77700,79700,1.437278,0.000512,2.34,-96,1026,55490,11.34,1011.088204,1127.97,22331.35,3362.86,1306.3,49.9,2418.21,2362.57,-0.006293287,1
2017-09-19,79200,80100,80500,78500,79200,1.41979,0.000492,2.33,108,709,55425,11.34,1013.49363,1129.64,22370.8,3356.85,1306.2,49.5,2416.05,2340.58,0.018762276,3
2017-09-20,80700,79300,81200,78400,80700,1.41848,0.000488,2.37,-4,1114,55430,11.69,1011.652752,1126.88,22412.59,3366,1312,50.4,2412.2,2347.29,0.029306127,3
2017-09-21,83100,81100,83400,80400,83100,1.413839,0.000483,2.44,-279,2312,55445,11.56,1008.096085,1133.1,22359.23,3357.81,1290.6,50.6,2406.5,2341.3,0,1
2017-09-22,83100,82900,84300,82000,83100,1.410277,0.000479,2.44,-866,2512,55435,12.32,1011.090259,1131.41,22349.59,3352.53,1293.3,50.7,2388.71,2327.87,0.037784896,3
2017-09-25,86300,83600,86300,83600,86300,1.393198,0.000492,2.54,-120,1146,55450,12.36,1014.932046,1135.1,22296.09,3341.55,1306.8,52.2,2380.4,2351.49,-0.049891582,0
2017-09-26,82100,84100,85100,81000,82100,1.412114,0.000532,2.41,-217,4040,55390,12.65,1014.859688,1139.18,22284.32,3343.58,1297,51.9,2374.32,2295.77,0.00364742,2
2017-09-27,82400,83100,83800,81400,82400,1.389658,0.000529,2.42,119,1479,55285,12.37,1015.399645,1143.34,22340.71,3345.27,1283.4,52.1,2372.57,2291.55,0.009661911,2
2017-09-28,83200,84500,85500,82500,83200,1.392632,0.000515,2.45,453,1038,55305,12.65,1017.297105,1145.68,22381.2,3339.64,1285.5,51.6,2373.14,2282.32,-0.003612286,1
2017-09-29,82900,83300,84300,82200,82900,1.404271,0.000516,2.44,15,971,55320,13.41,1016.297679,1143.03,22405.09,3348.94,1281.5,51.7,2394.47,2300.31,0.067624827,3
2017-10-10,88700,86300,90000,85300,88700,1.496122,0.000577,2.61,-71,3200,55230,13.86,1010.83735,1132.34,22830.68,3382.99,1290.6,50.9,2433.81,2366.79,0.004499445,2
2017-10-11,89100,89900,90300,88100,89100,1.505633,0.000576,2.62,-835,1919,55240,13.2,1009.789774,1133.59,22872.89,3388.28,1285.8,51.3,2458.16,2406.34,-0.006756782,1
2017-10-12,88500,89200,89900,88100,88500,1.493283,0.000571,2.6,-754,1243,55280,12.18,1007.132045,1131.11,22841.01,3386.1,1293.3,50.6,2474.76,2403.73,-0.027493141,0
2017-10-13,86100,88500,88500,85600,86100,1.501837,0.000587,2.53,-750,1345,55280,11.46,1007.022873,1127.06,22871.72,3390.52,1301.5,51.5,2473.62,2374.89,-0.02231449,0
2017-10-16,84200,86100,87100,82800,84200,1.494223,0.000591,2.48,-829,1568,55300,11.92,1009.840616,1127.79,22956.96,3378.47,1299.9,51.9,2480.05,2354.87,-0.008348289,1
2017-10-17,83500,85700,86600,83500,83500,1.490739,0.000593,2.45,-441,1340,55280,12,1007.168938,1130.95,22997.44,3372.04,1283,51.9,2484.37,2371.69,-0.031632808,0
2017-10-18,80900,83200,83300,80000,80900,1.511952,0.000612,2.38,-376,2258,55260,12.08,1001.628319,1131.84,23157.6,3381.79,1279.9,52,2482.91,2366.88,-0.023765972,0
2017-10-19,79000,79900,81800,79000,79000,1.519611,0.000622,2.32,-238,1697,55255,12.4,1004.67514,1130.36,23163.04,3370.17,1286.9,51.3,2473.06,2338.17,0.027467395,3
2017-10-20,81200,79800,82400,79600,81200,1.529704,0.000632,2.39,501,2019,55150,11.93,997.6276568,1131.21,23328.63,3378.65,1277.4,51.5,2489.54,2373.08,0.042200354,3
2017-10-23,84700,82600,84700,82100,84700,1.540107,0.000659,2.49,-520,1838,55080,12.23,993.7725394,1129.82,23273.96,3380.7,1278.8,51.9,2490.05,2408.75,-0.034838358,0
2017-10-24,81800,84000,84200,81600,81800,1.565998,0.000682,2.4,-84,855,55050,12.29,990.8484689,1129.27,23441.76,3388.25,1275.8,52.5,2490.49,2371.46,-0.001223242,1
2017-10-25,81700,82100,82600,80300,81700,1.585196,0.000674,2.4,-768,1061,55040,12.37,989.6921724,1125.28,23329.46,3396.9,1276.3,52.2,2492.5,2368.37,-0.037410846,0
2017-10-26,78700,80000,82000,78500,78700,1.690318,0.000675,2.31,-1234,1326,54920,12.57,986.4981125,1123.72,23400.86,3407.57,1266.8,52.6,2480.63,2340.42,-0.003819228,1
2017-10-27,78400,78100,78700,76500,78400,1.683835,0.000628,2.3,-834,1545,54905,12.21,989.5490903,1125.81,23434.19,3416.81,1268.2,53.9,2496.63,2364.79,0.017699577,3
2017-10-30,79800,79600,81300,79100,79800,1.681986,0.000624,2.35,-40,2057,54980,12.39,991.3514943,1124.49,23348.74,3390.34,1274.1,54.2,2501.93,2391.18,0.029631798,3
2017-10-31,82200,80000,82700,79200,82200,1.675149,0.000577,2.42,405,1946,54975,12.06,984.8880268,1117.06,23377.24,3393.34,1267,54.4,2523.43,2427.37,0.037019152,3
2017-11-01,85300,86000,86000,84000,85300,1.698006,0.000591,2.51,563,2375,54950,12.69,974.0679007,1110.34,23435.01,3395.91,1274.1,54.3,2556.47,2475.32,-0.022526145,0
2017-11-02,83400,85000,85100,83200,83400,1.705642,0.0006,2.45,-150,1173,54985,12.99,977.0555165,1112.28,23516.26,3383.31,1274.9,54.5,2546.36,2458.95,0.011919092,2
2017-11-03,84400,83400,84500,81900,84400,1.70708,0.000582,2.48,-202,1368,55020,13.09,977.1513613,1116.2,23539.19,3371.74,1266.5,55.6,2557.97,2465.91,-0.01072077,1
2017-11-06,83500,83600,84100,83000,83500,1.710525,0.000558,2.45,-699,1093,54970,13.79,974.3295355,1111.71,23548.42,3388.17,1279.4,57.4,2549.41,2463.77,-0.013261195,0
2017-11-07,82400,82800,83300,82200,82400,1.719797,0.000551,2.42,-526,923,55015,13.92,975.1444581,1113.81,23557.23,3413.58,1273.7,57.2,2545.44,2453.24,0.009661911,2
2017-11-08,83200,82100,84400,81800,83200,1.721883,0.000551,2.45,-252,1300,55025,13.22,980.8579986,1113.47,23563.36,3415.46,1281.6,56.8,2552.4,2467.88,-0.009661911,1
2017-11-09,82400,83200,83500,81600,82400,1.703322,0.000539,2.42,-647,1048,54990,11.97,985.2230647,1117.44,23461.94,3427.8,1285.6,57.2,2550.57,2444.63,-0.00486619,1
2017-11-10,82000,81300,82800,81000,82000,1.719855,0.000519,2.41,-87,868,55025,11.11,987.9445768,1119.44,23422.21,3432.67,1272.4,56.7,2542.95,2439.87,0.00365186,2
2017-11-13,82300,82000,83100,81800,82300,1.693501,0.000519,2.42,81,929,54950,11.81,987.3600705,1120.16,23439.7,3447.84,1277.3,56.8,2530.35,2417.8,0.013277202,2
2017-11-14,83400,83000,84500,82900,83400,1.691472,0.000476,2.45,390,1063,54980,11.64,981.517047,1114.12,23409.47,3429.55,1281.5,55.7,2526.64,2415.26,-0.016929062,0
2017-11-15,82000,83800,84200,81900,82000,1.70119,0.000432,2.41,-64,537,54955,12.03,980.5644302,1104.9,23271.28,3402.53,1276.5,55.3,2518.25,2407.77,0.006079046,2
2017-11-16,82500,82300,82800,81200,82500,1.68513,0.00043,2.43,-43,890,54975,11.33,970.3270407,1094.82,23458.36,3399.25,1277.4,55.1,2534.79,2427.19,0.006042314,2
2017-11-17,83000,83300,84800,83000,83000,1.685959,0.00043,2.44,-127,1309,55005,11.29,974.6797153,1095.54,23358.24,3382.91,1295.8,56.6,2533.99,2441.09,-0.010902591,1
2017-11-20,82100,83300,83300,81800,82100,1.692824,0.000433,2.41,-361,1126,55025,11.79,976.0840531,1096.24,23430.33,3392.4,1274.6,56.1,2527.67,2423.26,0.03471324,3
2017-11-21,85000,83200,85000,82800,85000,1.676892,0.00045,2.5,773,2074,55010,11.53,969.8066126,1088.22,23590.83,3410.5,1281.1,56.8,2530.7,2469.6,0.020955365,3
2017-11-22,86800,86500,87700,86100,86800,1.649405,0.000453,2.55,178,1314,55030,11.47,972.9142448,1088.01,23526.18,3430.46,1291.6,58,2540.51,2493.67,-0.02449102,0
2017-11-23,84700,86200,86300,84500,84700,1.656086,0.000465,2.49,40,380,55065,11.5,974.3303973,1084.04,23526.18,3351.92,1291.6,58,2537.15,2464.84,0.004711434,2
2017-11-24,85100,84500,85400,83900,85100,1.659931,0.000465,2.5,109,413,55070,11.49,973.1681034,1083.72,23557.99,3353.82,1286.7,59,2544.33,2472.98,-0.023782334,0
2017-11-27,83100,86000,86700,82000,83100,1.66225,0.000478,2.44,-1275,3189,55060,12.43,977.5447754,1086.15,23580.78,3322.23,1293.8,58.1,2507.81,2411.77,-0.006035021,1
2017-11-28,82600,82900,83600,81200,82600,1.660437,0.000477,2.43,-633,1243,55100,12,971.0743802,1081,23836.71,3333.66,1294.7,58,2514.19,2409.07,-0.002424244,1
2017-11-29,82400,82900,83000,82100,82400,1.660302,0.000477,2.42,-46,941,55140,12.23,964.037123,1080.3,23940.68,3337.86,1282.1,57.3,2512.9,2407.39,-0.070380797,0
2017-11-30,76800,77000,79600,76800,76800,1.746084,0.000558,2.26,-943,2526,55175,13.2,970.7436836,1087.33,24272.35,3317.19,1273.2,57.4,2476.37,2317.32,0.00778214,2
2017-12-01,77400,77200,78800,77100,77400,1.747707,0.000559,2.28,-118,750,55215,13.26,961.965205,1083.75,24231.59,3317.62,1278.8,58.4,2475.41,2349.22,0.021726094,3
2017-12-04,79100,77600,79200,76800,79100,1.765086,0.000565,2.33,-22,1046,55145,13.23,961.3157429,1085.71,24290.05,3309.62,1274.3,57.5,2501.67,2373.28,-0.015286922,0
2017-12-05,77900,77600,79300,77100,77900,1.761942,0.000568,2.29,78,872,55140,12.98,964.389638,1087.06,24180.64,3303.68,1261.6,57.6,2510.12,2353.44,-0.005148017,1
2017-12-06,77500,78700,79500,77200,77500,1.736091,0.00056,2.28,125,1050,55180,13.58,974.0780331,1093.5,24140.91,3293.97,1262.8,56,2474.37,2328.85,-0.019544596,0
2017-12-07,76000,78300,78300,75600,76000,1.744452,0.000557,2.23,550,1441,55200,13.66,969.9458404,1092.45,24211.48,3272.05,1249.8,56.7,2461.98,2336.08,0.034909815,3
2017-12-08,78700,77500,78900,76900,78700,1.776079,0.000576,2.31,534,1288,55200,13.04,963.8964939,1091.42,24329.16,3289.99,1245.2,57.4,2464,2366.04,0,1
2017-12-11,78700,79000,79500,78000,78700,1.768336,0.000572,2.31,327,527,55205,12.46,960.2169503,1088.79,24386.03,3322.2,1243.7,58,2471.49,2366.38,-0.011501724,1
2017-12-12,77800,79000,79000,77100,77800,1.771972,0.000571,2.29,190,1684,54935,12.16,959.5546167,1090.15,24504.8,3280.81,1238.5,57.1,2461,2368.75,-0.012936791,0
2017-12-13,76800,77400,77500,76200,76800,1.753877,0.000572,2.26,90,627,54985,11.18,963.1639417,1089.82,24585.43,3303.04,1245.4,56.6,2480.55,2375.03,-0.0104713,1
2017-12-14,76000,77200,77600,76000,76000,1.757114,0.000571,2.23,-1358,2207,54995,11.76,965.5098962,1087.84,24508.66,3292.44,1253.8,57,2469.48,2369.09,-0.00395518,1
2017-12-15,75700,77100,77400,75600,75700,1.748909,0.000568,2.23,114,1005,54980,11.06,966.9987547,1087.1,24651.74,3266.14,1254.3,57.3,2482.07,2369.69,0.019621297,3
2017-12-18,77200,76200,77300,75900,77200,1.743843,0.000574,2.27,407,1042,54970,11.4,965.667793,1085.99,24792.2,3267.92,1262.2,57.2,2481.88,2376.33,0.038124058,3
2017-12-19,80200,78400,80800,78200,80200,1.724357,0.000582,2.36,1109,1933,54955,11.75,962.2783688,1085.45,24754.75,3296.54,1260.7,57.5,2478.53,2393.14,-0.001247661,1
2017-12-20,80100,80900,81600,79900,80100,1.724082,0.000581,2.35,758,1666,54950,11.87,954.4466054,1079.67,24726.65,3287.61,1266.1,58.1,2472.37,2370.85,-0.039470432,0
2017-12-21,77000,80200,80600,76900,77000,1.74609,0.0006,2.26,-238,1142,54965,12.72,952.3200423,1079.55,24782.29,3300.06,1267.3,58.4,2429.83,2305.86,-0.003903713,1
2017-12-22,76700,76400,77400,76300,76700,1.743105,0.000585,2.25,231,1018,54890,11.92,949.9073829,1076.91,24754.06,3297.06,1275.4,58.5,2440.54,2325.03,-0.035836615,0
2017-12-26,74000,76600,76900,74000,74000,1.764719,0.000604,2.18,-380,999,54925,12.93,949.196397,1074.87,24746.21,3306.13,1284.1,60,2427.34,2284.91,0.014755466,3
2017-12-27,75100,75400,76400,74400,75100,1.768229,0.000581,2.21,-139,802,54910,12.9,948.958701,1075.36,24774.3,3275.78,1287,59.6,2436.67,2339.93,0.018470182,3
2017-12-28,76500,75400,76700,75200,76500,1.770415,0.000551,2.25,532,752,54960,12.06,947.6912169,1069.28,24837.51,3296.39,1294.1,59.8,2467.49,2365.54,0.001306336,2
2018-01-02,76600,77300,77300,76200,76600,1.769452,0.000551,1.6,-332,410,54925,12.66,946.9298636,1062.55,24824.01,3348.33,1313.7,60.4,2479.65,2390.65,0.014258181,3
2018-01-03,77700,78100,78800,77300,77700,1.756738,0.000553,1.62,170,702,54945,12.64,948.1375869,1064,24922.68,3369.11,1316.2,61.6,2486.35,2387.45,-0.007751977,1
2018-01-04,77100,78700,79700,77100,77100,1.75102,0.000553,1.61,174,982,54915,12.22,942.4873681,1063.22,25075.13,3385.71,1319.4,62,2466.46,2380.15,0.028134848,3
2018-01-05,79300,78400,79400,78300,79300,1.76242,0.000484,1.66,644,1047,54970,11.92,938.7637969,1063.15,25295.87,3391.75,1320.3,61.4,2497.52,2427.3,-0.013968481,0
2018-01-08,78200,79500,80000,77400,78200,1.741038,0.000485,1.63,-336,492,54955,12.31,945.0619469,1067.92,25283,3409.48,1318.6,61.7,2513.28,2441.8,-0.016763771,0
2018-01-09,76900,78300,78900,76300,76900,1.748567,0.000489,1.61,-459,958,54910,12.03,950,1071.03,25385.8,3413.9,1311.7,63,2510.23,2426.49,-0.053417237,0
2018-01-10,72900,76700,76700,72500,72900,1.777273,0.00052,1.52,-2413,718,54900,12.12,958.7506731,1068.24,25369.13,3421.83,1317.4,63.6,2499.75,2373.38,-0.004123717,1
2018-01-11,72600,73200,73800,72000,72600,1.756727,0.000513,1.52,-359,963,54870,11.19,955.1758163,1064.83,25574.73,3425.35,1320.6,63.8,2487.91,2358.6,0.02449102,3
2018-01-12,74400,73300,74500,72000,74400,1.780561,0.000524,1.55,-162,1633,54890,11,953.5970578,1063.07,25803.19,3428.94,1333.4,64.3,2496.42,2356.66,-0.023114557,0
2018-01-15,72700,73700,74100,72500,72700,1.774876,0.000517,1.52,-268,415,54765,11.78,960.7626965,1063.18,25803.19,3410.49,1333.4,64.3,2503.73,2351,0.023114557,3
2018-01-16,74400,72700,74700,72700,74400,1.77484,0.000519,1.55,527,923,54830,11.81,960.878982,1064.75,25792.86,3436.59,1335.4,63.7,2521.74,2384.89,-0.00404041,1
2018-01-17,74100,74400,75000,73700,74100,1.777332,0.000505,1.55,-269,758,54820,12.21,965.805169,1068.76,26115.65,3444.67,1338,64,2515.43,2378.51,0.014735699,3
2018-01-18,75200,75800,76800,74600,75200,1.77471,0.000477,1.57,129,2495,54830,12.53,961.9455463,1066.99,26017.81,3474.75,1326,64,2515.81,2386.01,-0.025590622,0
2018-01-19,73300,75300,75800,73000,73300,1.770997,0.000468,1.53,-413,353,54835,12.67,964.2773208,1066.78,26071.72,3487.86,1331.9,63.4,2520.26,2343.38,-0.030473272,0
2018-01-22,71100,72800,72800,70700,71100,1.78622,0.000481,1.48,-1148,1521,54860,13.09,965.8338595,1070.82,26214.6,3501.36,1330.9,63.5,2502.11,2316.5,0.002808991,2
2018-01-23,71300,71800,72200,70900,71300,1.75527,0.000461,1.49,-190,1356,54855,12.75,973.0814533,1073.99,26210.81,3546.51,1335.7,64.5,2536.6,2342.78,0.015309972,3
2018-01-24,72400,71600,73200,71500,72400,1.756556,0.000466,1.51,439,837,54860,12.76,974.3474677,1063.89,26252.12,3559.47,1355.9,65.6,2538,2342.87,0.045891993,3
2018-01-25,75800,73400,76200,72300,75800,1.786839,0.000498,1.58,-25,2970,54875,12.48,974.2539712,1061.06,26392.79,3548.31,1362.4,65.5,2562.23,2386.82,-0.003965636,1
2018-01-26,75500,76400,76400,74200,75500,1.767121,0.000482,1.58,128,1232,54830,12.52,979.6228151,1064.85,26616.71,3558.13,1351.6,66.1,2574.76,2409.81,-0.002652521,1
2018-01-29,75300,76500,77000,75000,75300,1.749263,0.000457,1.57,77,881,54785,13.42,983.9581036,1070.94,26439.48,3523,1339.8,65.6,2598.19,2414.15,-0.029651768,0
2018-01-30,73100,74300,74600,73100,73100,1.761822,0.000462,1.53,-1091,1222,54715,14.23,986.906846,1071.09,26076.89,3488.01,1335.4,64.5,2567.74,2368.72,0.005457039,2
2018-01-31,73500,72200,74500,72200,73500,1.781552,0.00046,1.53,-177,2484,54745,14.54,979.2340191,1066.19,26149.39,3480.83,1339,64.7,2566.46,2364,0.012170536,2
2018-02-01,74400,74900,75200,74000,74400,1.784841,0.000462,1.55,182,1315,54780,13.98,978.1107254,1070.64,26186.71,3446.98,1344.3,65.8,2568.54,2369.05,-0.030015896,0
2018-02-02,72200,74500,74600,71800,72200,1.775549,0.000473,1.51,-775,935,54740,14.34,986.9474638,1089.59,25520.96,3462.08,1333.7,65.5,2525.39,2309.21,-0.028091735,0
2018-02-05,70200,70200,70900,69800,70200,1.781412,0.000481,1.47,-469,900,54750,16.24,987.6487149,1087.5,24345.75,3487.5,1333,64.2,2491.75,2252.02,0,1
2018-02-06,70200,69100,71300,68200,70200,1.734947,0.00048,1.47,482,1381,54900,22.61,991.9133772,1085.55,24912.77,3370.65,1326.1,63.4,2453.31,2215.52,0.012739026,2
2018-02-07,71100,73700,73800,70800,71100,1.608406,0.000484,1.48,-24,2462,54805,23.04,991.4018863,1082.71,24893.35,3309.26,1311.6,61.8,2396.56,2180.22,0.038625491,3
2018-02-08,73900,71900,74200,71600,73900,1.638567,0.000512,1.54,-101,3132,54795,18.21,996.0888239,1090.02,23860.46,3262.05,1316.9,61.2,2407.62,2210.35,-0.006788892,1
2018-02-09,73400,72100,74200,72000,73400,1.596731,0.000508,1.53,52,2595,54855,23.73,996.905986,1085.83,24190.9,3129.85,1313.1,59.2,2363.77,2151.23,0.01487519,3
2018-02-12,74500,73700,74700,73400,74500,1.618441,0.000509,1.56,459,1456,54820,21.67,998.2494933,1083.5,24601.27,3154.13,1324.2,59.3,2385.38,2177.26,0.042056132,3
2018-02-13,77700,75900,77800,75800,77700,1.629285,0.000541,1.62,1167,3595,54835,20.14,1007.219177,1084.07,24640.45,3184.96,1328.1,59.2,2395.19,2228.46,-0.00128783,1
2018-02-14,77600,78400,79500,77000,77600,1.598414,0.00054,1.62,285,1283,54865,18.52,1009.060434,1083.63,24893.49,3199.16,1355.5,60.6,2421.83,2246.3,-0.014276686,0
2018-02-19,76500,78900,79000,76100,76500,1.590987,0.000541,1.6,-231,845,54835,16.66,1000.787549,1067.44,24893.49,3199.16,1355.5,61.7,2442.82,2257.4,-0.013158085,0
2018-02-20,75500,76400,76500,75200,75500,1.587942,0.000521,1.58,-552,866,54810,17.1,999.7573948,1071.44,24964.75,3199.16,1328.8,61.9,2415.12,2223.68,0.01837322,3
2018-02-21,76900,75800,77200,75800,76900,1.588158,0.000519,1.61,379,905,54855,16.56,997.311878,1072.21,24797.78,3199.16,1330,61.7,2429.65,2247.29,-0.013089192,0
2018-02-22,75900,76100,77400,75700,75900,1.591739,0.000513,1.58,78,548,54835,16.85,1010.641086,1079.87,24962.48,3268.56,1330.6,62.8,2414.28,2233.23,0.018277271,3
2018-02-23,77300,76100,77600,76000,77300,1.581998,0.000519,1.61,389,956,54885,15.49,1008.809212,1077.61,25309.99,3289.02,1328.2,63.6,2451.52,2266.8,0.002583981,2
2018-02-26,77500,78300,78500,77200,77500,1.552474,0.000511,1.62,352,608,54905,15.11,1002.581128,1072.06,25709.27,3329.57,1330.7,63.9,2457.65,2254.82,0.015365219,3
2018-02-27,78700,78700,79200,78400,78700,1.538946,0.000515,1.64,634,1292,54925,14.53,1001.763718,1073.49,25410.03,3292.07,1315.5,63,2456.14,2259.68,-0.024438515,0
2018-02-28,76800,78600,79200,76600,76800,1.545403,0.000524,1.6,-590,1164,54945,15.55,1010.009337,1081.72,25029.2,3259.41,1315.5,61.6,2427.36,2217.97,0.00778214,2
2018-03-02,77400,76300,77800,75900,77400,1.518067,0.000448,1.62,-296,1245,54915,17.39,1029.381052,1084.35,24538.06,3254.53,1321.1,61.3,2402.16,2203.88,0.011560822,2
2018-03-05,78300,77500,78900,77100,78300,1.492365,0.00045,1.63,551,1083,54910,18.69,1021.162571,1080.39,24874.76,3256.93,1318.1,62.6,2375.06,2191.46,0.051037834,3
2018-03-06,82400,80100,82500,80000,82400,1.526306,0.000487,1.72,1789,2723,54895,16.67,1003.168018,1063.96,24884.12,3289.64,1333.6,62.6,2411.41,2266.71,0.003634165,2
2018-03-07,82700,83600,83900,82400,82700,1.533589,0.000482,1.73,-233,2601,54920,17.6,1007.257456,1067.29,24801.36,3271.67,1326,61.2,2401.82,2270.61,0.00962703,2
2018-03-08,83500,83900,84300,81800,83500,1.520865,0.000483,1.74,-299,1369,54940,15.49,1010.188501,1071.81,24895.21,3288.41,1319.9,60.1,2433.08,2299.1,-0.002398083,1
2018-03-09,83300,84400,85900,83100,83300,1.503312,0.000476,1.74,279,1345,54905,14.8,997.4922803,1066.02,25335.74,3307.17,1322.4,62,2459.45,2331.27,0.019025544,3
2018-03-12,84900,84900,85600,84300,84900,1.501706,0.000462,1.77,-135,1103,54765,15.13,1000.413417,1064.74,25178.61,3326.7,1319.4,61.4,2484.12,2359.59,0.058335577,3
2018-03-13,90000,88000,90000,87600,90000,1.501437,0.000518,1.88,784,3401,54755,15.05,994.5260597,1062.85,25007.03,3310.24,1325.9,60.7,2494.49,2421.99,0.007747687,2
2018-03-14,90700,89300,90900,89200,90700,1.513702,0.000515,1.89,-137,2550,54785,15.16,1000.319639,1064.04,24758.12,3291.38,1324.4,61,2486.08,2418.42,-0.012202037,1
2018-03-15,89600,90300,90500,88600,89600,1.508078,0.000515,1.87,-140,1408,54840,15.52,1006.086054,1066.25,24873.66,3291.11,1316.8,61.2,2492.38,2420.97,0.002229655,2
2018-03-16,89800,88500,89900,87200,89800,1.512342,0.000512,1.87,-103,1739,54835,15.52,1007.217563,1068.96,24946.51,3269.88,1311.3,62.3,2493.97,2419.28,0.001112966,2
2018-03-19,89900,90200,91500,89500,89900,1.537228,0.000511,1.88,335,1135,54855,16.3,1009.392682,1070.36,24610.91,3279.25,1316.8,62.1,2475.03,2394.02,-0.003342621,1
2018-03-20,89600,88900,89700,88000,89600,1.541153,0.000507,1.87,-134,896,54805,16.47,1006.866429,1071.91,24727.27,3290.64,1311.1,63.4,2485.52,2408.13,-0.01348335,0
2018-03-21,88400,89600,90300,88000,88400,1.557087,0.000489,1.85,108,1079,54830,16.73,1008,1071,24682.31,3280.95,1320.7,65.2,2484.97,2398,0.002259888,2
2018-03-22,88600,88800,89300,88000,88600,1.567914,0.000488,1.85,-541,824,54910,16.24,1023.534434,1079.01,23957.89,3263.48,1326.6,64.3,2496.02,2408.98,-0.064087156,0
2018-03-23,83100,85100,86400,82800,83100,1.605403,0.000529,1.73,-1959,2019,54940,20.21,1025.901265,1078.53,23533.2,3152.76,1349.3,65.9,2416.76,2306.53,0.010772097,2
2018-03-26,84000,82300,84000,81000,84000,1.60671,0.00053,1.75,-109,1844,54925,19.29,1025.797239,1077.6,24202.6,3133.72,1354.4,65.6,2437.08,2335.01,-0.031441526,0
2018-03-27,81400,84700,84800,80100,81400,1.605101,0.000525,1.7,-218,1335,54930,18.16,1014.133106,1072.75,23857.71,3166.65,1342,65.3,2452.06,2325.27,-0.013605652,0
